business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U013,020066859,Dynamic Industries,NaN,2020.0,195284362.0,2020-04-17,20190504,20190724,20191007.0,CAD,RV,1.0,6979.61,2019-03-16,Prescription,195284362.0,1
U002,020094476,Advanced Enterprises,2019-11-14,2019.0,195913861.0,2019-02-11,20200108,20200420,20190924.0,USD,RV,1.0,69284.04,2019-05-21,"2/15, Net 45",195913861.0,0
U002,020091754,Future Commerce Ltd.,2019-09-09,2020.0,199673127.0,2019-07-04,20200321,20200320,20190409.0,CAD,RV,1.0,809163.7,2019-12-20,Weekly,199673127.0,1
U005,020061759,Advanced Enterprises,2019-11-18,2019.0,198171103.0,2019-06-23,20190307,20200129,20190507.0,CAD,RV,1.0,85598.88,2019-04-16,"2/15, Net 45",198171103.0,1
U005,020031263,Global Tech Solutions,NaN,2020.0,190955943.0,2019-06-14,20190527,20200504,20200106.0,USD,RV,1.0,4136.54,2019-04-04,1/15 EOM,190955943.0,1
U013,020038513,Peak Technologies,2019-09-21,2019.0,197904253.0,2019-11-13,20200226,20190209,20190725.0,USD,RV,1.0,51653.16,2020-05-10,45 EOM,197904253.0,0
CA02,020093292,Infinity Holdings,2019-03-15,2020.0,195142734.0,2020-03-10,20190610,20190310,20190729.0,CAD,RV,1.0,700987.34,2020-04-12,90 Prox,195142734.0,0
U013,020075614,Infinity Holdings,2020-04-24,2019.0,197052037.0,2019-12-31,20190331,20200114,20191124.0,CAD,RV,1.0,112267.56,2019-12-13,N60,197052037.0,0
U013,020017558,Vertex Solutions Inc.,NaN,2019.0,192770446.0,2019-08-14,20200304,20191004,20190629.0,USD,RV,1.0,7688.72,2019-01-30,Net 15,192770446.0,0
U002,020027706,Advanced Enterprises,2019-07-27,2019.0,198877031.0,2019-07-12,20200317,20190401,20200321.0,CAD,RV,1.0,614778.52,2020-03-20,Fixed,198877031.0,0
U007,020004565,Prime Innovations,2019-12-22,2020.0,190676779.0,2019-06-15,20200402,20190720,20190727.0,CAD,RV,1.0,728459.17,2020-01-03,End of Month,190676779.0,0
U007,020089532,Quantum Enterprises,2019-02-27,2020.0,195007859.0,2019-05-27,20200319,20190922,20191129.0,CAD,RV,1.0,49146.35,2019-07-12,Post-Payment,195007859.0,1
CA02,020018215,Echelon Industries,NaN,2019.0,196580812.0,2020-02-16,20191104,20190827,20200312.0,USD,RV,1.0,592970.8,2019-04-10,60 Prox,196580812.0,1
U007,020070387,Quantum Dynamics,2019-08-31,2019.0,195508267.0,2019-10-26,20190329,20190725,20190211.0,USD,RV,1.0,290309.02,2019-12-09,Monthly,195508267.0,1
U007,020045794,Echelon Industries,2019-08-18,2020.0,197681431.0,2020-02-03,20191214,20191129,20190327.0,USD,RV,1.0,36047.59,2019-02-22,Hybrid,197681431.0,1
U013,020020391,ProTech Partners,2020-03-15,2020.0,196447465.0,2020-02-09,20191213,20191014,20191112.0,CAD,RV,1.0,51077.91,2019-10-02,End of Month,196447465.0,0
U001,020007994,Fortune Solutions,NaN,2019.0,191219049.0,2019-05-28,20190430,20190613,20190521.0,USD,RV,1.0,961593.06,2020-03-28,Disposable,191219049.0,0
U002,020013349,Velocity Solutions,2020-02-20,2020.0,195811529.0,2020-03-30,20200430,20190316,20191030.0,USD,RV,1.0,1699.03,2019-06-24,Escrow,195811529.0,1
U005,020021733,Skyline Innovations,2020-05-13,2019.0,191611022.0,2020-02-11,20200501,20200303,20190828.0,USD,RV,1.0,782231.15,2019-10-15,Graduated,191611022.0,0
U013,020056544,Quantum Enterprises,2019-06-12,2019.0,198522109.0,2019-02-09,20190722,20190224,20190508.0,CAD,RV,1.0,92781.55,2019-01-31,Pre-Payment,198522109.0,0
U013,020062696,Prime Logistics,NaN,2019.0,195659326.0,2019-01-11,20190713,20200317,20191008.0,CAD,RV,1.0,32451.7,2019-06-13,1/30 EOM,195659326.0,0
CA02,020064455,Global Nexus,2020-02-04,2019.0,193003909.0,2019-08-09,20190504,20200510,20190814.0,USD,RV,1.0,64465.35,2019-06-26,1/90 Prox,193003909.0,0
CA02,020052760,Advantage Solutions,2019-02-26,2019.0,198847958.0,2019-12-03,20190728,20191116,20200122.0,CAD,RV,1.0,7002.55,2020-02-11,1/60 Prox,198847958.0,0
U001,020040163,Spectrum Technologies,2019-07-23,2020.0,190916213.0,2019-05-17,20200329,20190525,20191024.0,CAD,RV,1.0,880679.62,2019-08-07,Royalty,190916213.0,0
U005,020067143,Peak Technologies,NaN,2019.0,193908593.0,2019-10-11,20200221,20191201,20191003.0,CAD,RV,1.0,72010.73,2020-01-20,1/10 Prox,193908593.0,1
U002,020044993,Dynamic Industries,2019-08-19,2020.0,190429578.0,2020-02-11,20200305,20191031,20191115.0,CAD,RV,1.0,3677.16,2019-05-02,Annually,190429578.0,1
U002,020084117,Quantum Dynamics,2020-03-23,2020.0,194295350.0,2019-09-03,20190825,20191206,20200324.0,USD,RV,1.0,42100.21,2020-02-23,Annually,194295350.0,0
U002,020074963,Fusion Enterprises,2019-06-04,2020.0,194832989.0,2019-03-29,20190501,20190726,20200421.0,CAD,RV,1.0,6315.33,2019-08-25,1/90 EOM,194832989.0,1
U005,020003830,Spectrum Technologies,NaN,2019.0,191295827.0,2020-01-10,20200228,20200227,20200105.0,CAD,RV,1.0,84725.07,2020-01-21,Cash,191295827.0,1
U013,020042201,Synergy Corporations,2020-05-09,2020.0,194399552.0,2019-10-09,20190529,20190813,20200207.0,USD,RV,1.0,275757.71,2019-09-26,Annually,194399552.0,1
U002,020039165,Stellar Supplies LLC,2019-08-31,2019.0,196074724.0,2019-06-14,20190727,20190718,20200518.0,USD,RV,1.0,730405.34,2020-04-08,Escrow,196074724.0,0
U002,020076569,Quantum Enterprises,2019-05-26,2019.0,196755555.0,2019-03-05,20191014,20190820,20191028.0,CAD,RV,1.0,56266.38,2020-04-29,1/60 Prox,196755555.0,1
U005,020054321,Synergy Corporations,NaN,2020.0,197355244.0,2019-07-06,20190409,20200206,20191017.0,CAD,RV,1.0,554184.16,2020-03-09,Daily,197355244.0,0
U002,020011141,Peak Technologies,2019-12-25,2020.0,197151437.0,2019-03-22,20190713,20190331,20190116.0,USD,RV,1.0,419762.74,2019-07-02,Tiered,197151437.0,1
CA02,020078466,Apex Enterprises,2020-03-16,2020.0,198476722.0,2020-03-10,20190613,20190310,20190223.0,USD,RV,1.0,1042.38,2020-03-24,1/90 EOM,198476722.0,0
U007,020097909,Velocity Solutions,2019-07-31,2020.0,190203243.0,2019-12-25,20190412,20191209,20200429.0,USD,RV,1.0,144043.57,2019-10-22,1/90 Prox,190203243.0,0
U005,020095471,Global Nexus,NaN,2019.0,196751686.0,2019-02-01,20190724,20200224,20190511.0,USD,RV,1.0,37850.88,2019-05-22,Net 45,196751686.0,0
U001,020018297,Ultimate Solutions,2019-05-09,2020.0,196909340.0,2019-06-23,20190623,20191109,20190705.0,CAD,RV,1.0,907966.96,2020-01-22,Post-Payment,196909340.0,1
U002,020088135,Global Nexus,2019-06-03,2020.0,195512243.0,2019-10-17,20190930,20190118,20200510.0,CAD,RV,1.0,68713.11,2020-02-01,Escrow,195512243.0,1
U005,020095565,InnovaTech Group,2020-05-13,2020.0,199585515.0,2019-02-12,20190423,20190417,20190526.0,USD,RV,1.0,6509.06,2019-10-21,Net 75,199585515.0,1
CA02,020062745,Echelon Industries,NaN,2019.0,199143647.0,2019-07-14,20200308,20190507,20190203.0,USD,RV,1.0,99917.98,2020-03-12,Escrow,199143647.0,0
U013,020060705,Infinity Holdings,2019-05-17,2019.0,197454354.0,2019-10-22,20191016,20200218,20190415.0,CAD,RV,1.0,2782.66,2019-08-13,Consumables,197454354.0,1
U002,020004832,Pioneer Industries,2019-06-18,2019.0,190376281.0,2020-05-08,20200512,20190828,20191005.0,CAD,RV,1.0,931087.93,2019-12-01,1/15 Prox,190376281.0,1
U007,020021626,Alliance Enterprises,2019-11-24,2020.0,193175296.0,2019-06-15,20190313,20200327,20190729.0,USD,RV,1.0,9214.84,2020-02-21,Quarterly,193175296.0,1
U007,020026805,Alliance Enterprises,NaN,2020.0,196530985.0,2019-04-26,20191222,20200131,20191016.0,USD,RV,1.0,747230.94,2019-07-24,Escrow,196530985.0,1
U005,020052781,Titanium Technologies,2019-05-09,2019.0,190756907.0,2019-12-11,20190228,20190214,20200216.0,USD,RV,1.0,292044.02,2019-04-26,1/90 Prox,190756907.0,1
U013,020084499,Summit Technologies,2019-08-21,2019.0,197371212.0,2019-08-18,20200214,20190324,20191006.0,CAD,RV,1.0,488747.72,2019-10-01,Bi-Weekly,197371212.0,1
U001,020056346,Ascend Industries,2019-05-20,2020.0,192519952.0,2020-03-14,20190502,20200314,20191203.0,CAD,RV,1.0,657246.98,2020-03-23,Rental,192519952.0,1
U007,020042652,Innovatech Solutions,NaN,2019.0,199531023.0,2019-12-20,20200209,20191117,20190522.0,USD,RV,1.0,2459.85,2019-07-18,45 Prox,199531023.0,1
U005,020073502,Pinnacle Manufacturing,2019-12-12,2019.0,199654383.0,2020-02-05,20190507,20191017,20190808.0,CAD,RV,1.0,2080.88,2019-04-24,45 EOM,199654383.0,0
CA02,020014208,Ascend Industries,2019-11-12,2020.0,194792828.0,2019-08-05,20190715,20190616,20190521.0,CAD,RV,1.0,869392.79,2019-10-25,N60,194792828.0,0
U013,020031492,Dynamic Industries,2019-06-27,2020.0,196530018.0,2020-04-16,20190217,20191127,20191109.0,CAD,RV,1.0,20007.73,2019-06-16,90 EOM,196530018.0,1
U013,020001222,Ascend Industries,NaN,2020.0,191169255.0,2019-06-29,20190208,20200501,20190326.0,CAD,RV,1.0,187307.44,2019-12-15,Disposable,191169255.0,1
U002,020066505,Quantum Enterprises,2020-01-15,2020.0,194142279.0,2020-03-29,20191127,20191118,20191002.0,CAD,RV,1.0,96995.35,2019-03-06,Subscription,194142279.0,0
CA02,020078017,Cortex Innovations,2019-06-18,2020.0,198625211.0,2019-04-28,20200424,20190224,20190119.0,CAD,RV,1.0,726646.4,2019-07-19,End of Month,198625211.0,1
CA02,020019718,Peak Technologies,2019-01-20,2019.0,192174678.0,2020-01-23,20200313,20190820,20191009.0,USD,RV,1.0,61010.2,2019-02-04,End of Month,192174678.0,0
U007,020084520,Quantum Dynamics,NaN,2020.0,193260328.0,2019-12-30,20200423,20200311,20200305.0,USD,RV,1.0,1053.82,2020-04-17,Escrow,193260328.0,1
U007,020000601,Ascend Industries,2019-02-02,2019.0,196061137.0,2019-11-02,20190325,20190609,20190318.0,CAD,RV,1.0,64564.75,2019-05-09,Monthly,196061137.0,0
U001,020014969,Synergy Corporations,2020-01-16,2019.0,193858151.0,2020-02-14,20190527,20200229,20200114.0,USD,RV,1.0,80029.39,2020-03-01,Fixed,193858151.0,1
CA02,020010848,Acme Industries,2020-03-09,2020.0,198006749.0,2019-01-31,20200430,20190611,20190525.0,CAD,RV,1.0,7220.88,2020-05-15,90 EOM,198006749.0,1
U005,020094556,Dynamic Industries,NaN,2019.0,194142140.0,2019-10-23,20190525,20200226,20191020.0,CAD,RV,1.0,770249.06,2019-05-21,Monthly,194142140.0,0
U013,020075922,Skyline Innovations,2019-10-07,2020.0,198094798.0,2019-02-02,20191220,20190603,20200306.0,CAD,RV,1.0,916108.09,2019-12-11,1/90 EOM,198094798.0,1
U007,020034446,OmniTech Solutions,2019-01-30,2020.0,191910575.0,2019-11-26,20191219,20190221,20191203.0,USD,RV,1.0,3644.03,2019-09-12,Net 15,191910575.0,0
U001,020018739,Pioneer Industries,2019-04-02,2019.0,198550520.0,2019-05-09,20200106,20200327,20190604.0,USD,RV,1.0,4662.94,2019-03-05,Net 45,198550520.0,1
U001,020034393,Pinnacle Manufacturing,NaN,2019.0,190838473.0,2019-06-08,20190308,20190111,20190713.0,USD,RV,1.0,565680.45,2019-11-21,Monthly,190838473.0,0
U001,020096412,Prime Innovations,2020-04-13,2020.0,196258145.0,2019-04-11,20190302,20200108,20190112.0,CAD,RV,1.0,211056.35,2020-01-20,Disposable,196258145.0,1
U005,020090571,NextWave Technologies,2019-04-10,2019.0,195998791.0,2019-08-03,20190917,20200214,20190927.0,USD,RV,1.0,3940.75,2019-04-11,Net 7,195998791.0,0
U007,020023288,ProTech Partners,2020-01-05,2019.0,198075785.0,2019-08-03,20200401,20190301,20190419.0,CAD,RV,1.0,21783.61,2019-01-24,Cash,198075785.0,0
U013,020089384,Acme Industries,NaN,2020.0,198204138.0,2019-09-09,20190619,20190721,20190913.0,USD,RV,1.0,436775.39,2019-07-21,End of Month,198204138.0,0
U002,020057891,Prime Logistics,2020-02-27,2020.0,193458075.0,2019-09-25,20200408,20200219,20190313.0,USD,RV,1.0,349544.65,2019-10-11,1/10 EOM,193458075.0,0
U013,020020944,Stellar Supplies LLC,2019-05-08,2019.0,195065361.0,2019-08-07,20190324,20200421,20190708.0,CAD,RV,1.0,836586.87,2019-10-07,90 Prox,195065361.0,1
U005,020009110,Vertex Solutions Inc.,2019-07-23,2020.0,198293056.0,2020-02-28,20190830,20190215,20200424.0,USD,RV,1.0,48505.83,2020-05-05,Licencing,198293056.0,0
U013,020034686,Stellar Supplies LLC,NaN,2019.0,197595320.0,2019-05-05,20200208,20190706,20190713.0,USD,RV,1.0,6124.41,2019-07-26,1/60 EOM,197595320.0,0
CA02,020044210,MetroTech Solutions,2019-04-28,2020.0,191483514.0,2019-08-14,20190205,20200301,20200312.0,CAD,RV,1.0,94306.39,2019-10-20,30 EOM,191483514.0,1
U013,020098765,Fortune Solutions,2019-01-15,2020.0,194571784.0,2019-04-19,20200511,20200328,20190129.0,USD,RV,1.0,253492.94,2019-06-28,Prescription,194571784.0,0
U001,020038107,Advanced Enterprises,2019-08-17,2020.0,199430141.0,2019-09-16,20190801,20200412,20190604.0,CAD,RV,1.0,14386.39,2020-02-11,1/90 Prox,199430141.0,1
U005,020041015,NextWave Technologies,NaN,2019.0,199225578.0,2020-05-17,20200412,20200512,20190313.0,CAD,RV,1.0,8673.62,2020-03-05,Net 75,199225578.0,1
CA02,020029295,Innovatech Solutions,2019-05-24,2019.0,192900810.0,2019-05-12,20190913,20190613,20191119.0,CAD,RV,1.0,3509.92,2019-10-11,Lease-to-Own,192900810.0,0
U002,020003918,MetroTech Solutions,2019-09-18,2019.0,197921163.0,2019-03-18,20190803,20190506,20190402.0,CAD,RV,1.0,303705.68,2019-06-10,45 Prox,197921163.0,0
U007,020000433,Elite Systems Group,2019-09-17,2020.0,190884024.0,2020-02-15,20190221,20191001,20200209.0,USD,RV,1.0,3033.88,2020-02-13,Fixed,190884024.0,1
U007,020025477,Pinnacle Manufacturing,NaN,2019.0,198054591.0,2019-04-10,20190802,20191012,20200111.0,USD,RV,1.0,156934.31,2019-10-14,Maintenance,198054591.0,0
U007,020084940,NextGen Solutions,2019-07-18,2019.0,198150676.0,2019-06-20,20191218,20200214,20190608.0,CAD,RV,1.0,36079.35,2020-01-14,90 EOM,198150676.0,1
U007,020038438,Fortune Solutions,2019-11-18,2020.0,197305045.0,2020-05-05,20191229,20191102,20191231.0,CAD,RV,1.0,9155.14,2019-10-07,1/60 EOM,197305045.0,1
U007,020073120,Velocity Solutions,2019-08-04,2020.0,198406613.0,2019-07-05,20190529,20190415,20190917.0,USD,RV,1.0,688481.95,2019-04-20,Escrow,198406613.0,1
U013,020093572,Zenith Industries,NaN,2020.0,194061006.0,2019-10-18,20190726,20200311,20200203.0,USD,RV,1.0,177787.43,2019-07-30,1/10 Prox,194061006.0,1
U005,020098306,Velocity Solutions,2020-03-05,2019.0,191326909.0,2020-05-14,20190807,20200417,20200410.0,USD,RV,1.0,58460.58,2019-03-22,Cash,191326909.0,1
U005,020010616,Enterprise Innovations,2019-08-05,2020.0,199407085.0,2019-06-05,20190517,20200319,20190202.0,USD,RV,1.0,796669.93,2019-11-23,Deductible,199407085.0,0
U007,020040361,Nexus Networks,2019-02-10,2020.0,193850249.0,2019-02-27,20190205,20190415,20190511.0,CAD,RV,1.0,32981.23,2019-12-27,In Advance,193850249.0,0
U005,020083162,Dynamic Industries,NaN,2020.0,196791346.0,2019-06-10,20190908,20200514,20190529.0,USD,RV,1.0,99238.36,2019-11-21,Weekly,196791346.0,1
U002,020032688,ProTech Partners,2019-04-11,2020.0,193522143.0,2019-10-08,20191214,20200305,20190705.0,USD,RV,1.0,71608.1,2020-02-29,Prescription,193522143.0,0
U002,020072924,Enterprise Innovations,2019-10-04,2020.0,197807811.0,2020-02-10,20190714,20191008,20190117.0,USD,RV,1.0,18309.96,2020-01-17,Yearly,197807811.0,0
U007,020091282,Ultimate Solutions,2019-02-26,2020.0,190138220.0,2019-10-14,20200120,20190910,20200316.0,USD,RV,1.0,65457.55,2019-04-20,Maintenance,190138220.0,0
CA02,020063379,Synergy Corporations,NaN,2020.0,192600980.0,2019-05-30,20191104,20200212,20191012.0,CAD,RV,1.0,79231.33,2019-07-21,Fixed,192600980.0,1
U013,020095301,Fortune Solutions,2019-11-13,2020.0,195118204.0,2019-06-14,20191113,20191108,20191205.0,USD,RV,1.0,98179.49,2020-02-04,COD,195118204.0,1
U005,020019251,MetroTech Solutions,2019-11-20,2019.0,193785139.0,2020-04-03,20190815,20190305,20200510.0,CAD,RV,1.0,7752.86,2019-01-29,CIA,193785139.0,1
U001,020018692,Innovatech Solutions,2019-04-19,2019.0,199329363.0,2020-03-30,20190303,20191013,20190220.0,CAD,RV,1.0,5512.34,2020-01-07,1/15 Prox,199329363.0,0
U002,020000651,Unified Ventures,NaN,2019.0,192949628.0,2019-09-10,20190626,20190921,20190202.0,CAD,RV,1.0,646515.86,2020-04-23,PID,192949628.0,1
U001,020007960,Peak Technologies,2019-08-21,2020.0,197998175.0,2020-04-10,20190427,20200419,20200203.0,CAD,RV,1.0,54755.9,2020-05-01,Net 15,197998175.0,0
U013,020054697,Skyline Innovations,2019-10-17,2020.0,197962612.0,2019-09-21,20190520,20190118,20190723.0,CAD,RV,1.0,5101.44,2019-10-27,60 Prox,197962612.0,1
U005,020084562,Stellar Supplies LLC,2019-01-28,2020.0,197515495.0,2020-03-23,20200512,20200516,20190720.0,USD,RV,1.0,885790.4,2019-01-12,Net 7,197515495.0,1
U013,020080493,Optimum Tech Partners,NaN,2020.0,193198906.0,2019-07-01,20190121,20191028,20191118.0,USD,RV,1.0,119765.03,2019-04-16,"2/15, Net 45",193198906.0,0
CA02,020076306,Advanced Enterprises,2019-06-13,2020.0,193286871.0,2020-04-16,20200121,20190826,20190122.0,CAD,RV,1.0,7887.09,2019-09-27,"2/10, Net 30",193286871.0,1
U013,020078859,Titanium Technologies,2019-12-03,2019.0,197776883.0,2020-01-24,20191003,20190522,20200315.0,USD,RV,1.0,85161.06,2019-09-02,1/15 EOM,197776883.0,1
U005,020083670,ProTech Partners,2019-03-31,2020.0,199923692.0,2019-01-19,20191230,20200302,20190811.0,USD,RV,1.0,6306.83,2020-04-18,Daily,199923692.0,0
CA02,020093042,Titanium Technologies,NaN,2019.0,191699281.0,2020-02-04,20190920,20190413,20200511.0,CAD,RV,1.0,10557.58,2019-06-04,Fixed,191699281.0,1
U005,020044085,Fusion Enterprises,2020-02-20,2020.0,196861089.0,2019-08-13,20190904,20190919,20191114.0,CAD,RV,1.0,76731.52,2019-09-24,Fixed,196861089.0,1
U007,020093448,Enterprise Innovations,2019-11-25,2019.0,192971720.0,2020-01-08,20190429,20200211,20191007.0,USD,RV,1.0,492383.36,2019-02-25,Pre-Payment,192971720.0,1
U005,020019908,NextWave Technologies,2019-08-20,2019.0,197559326.0,2019-02-06,20190227,20190609,20190319.0,CAD,RV,1.0,94165.75,2019-03-10,"2/10, Net 30",197559326.0,0
U007,020026408,Infinity Holdings,NaN,2019.0,196162830.0,2019-02-06,20190113,20190428,20190113.0,CAD,RV,1.0,2078.1,2020-05-18,Escrow,196162830.0,1
CA02,020093844,Ultimate Solutions,2020-04-12,2020.0,196634314.0,2019-08-08,20200120,20190726,20191029.0,CAD,RV,1.0,707350.19,2019-11-11,N30,196634314.0,1
U013,020028776,Horizon Holdings,2019-11-13,2019.0,195077943.0,2020-02-23,20190606,20190328,20190512.0,CAD,RV,1.0,5613.37,2019-11-27,1/30 Prox,195077943.0,0
U005,020088688,Spectrum Technologies,2019-12-11,2020.0,198370399.0,2019-10-04,20190603,20190319,20191224.0,USD,RV,1.0,6702.07,2020-04-25,Daily,198370399.0,0
U013,020033342,Advanced Enterprises,NaN,2020.0,193649737.0,2019-05-12,20190415,20190404,20190704.0,CAD,RV,1.0,288981.46,2020-04-29,Hybrid,193649737.0,1
U005,020013080,Zenith Industries,2019-04-11,2019.0,199284341.0,2019-11-06,20190716,20200110,20190924.0,USD,RV,1.0,3302.91,2019-12-12,Royalty,199284341.0,0
CA02,020075636,Future Commerce Ltd.,2019-01-24,2020.0,197362330.0,2019-01-30,20200129,20200428,20191004.0,CAD,RV,1.0,158862.28,2019-03-01,"2/10, Net 30",197362330.0,0
U001,020040595,Dynamic Industries,2019-04-04,2020.0,193097018.0,2020-01-01,20190924,20190331,20191011.0,CAD,RV,1.0,9007.31,2019-10-22,1/10 EOM,193097018.0,1
U001,020045103,NextGen Solutions,NaN,2020.0,192742702.0,2019-06-02,20190424,20190826,20191019.0,USD,RV,1.0,72730.72,2020-04-11,Escrow,192742702.0,1
CA02,020049957,Infinity Holdings,2020-01-25,2020.0,198570341.0,2019-02-06,20191127,20190619,20200319.0,CAD,RV,1.0,362409.42,2020-01-05,Tiered,198570341.0,0
CA02,020055165,Ascend Industries,2019-03-17,2019.0,191096837.0,2019-02-24,20200301,20190111,20191114.0,CAD,RV,1.0,4678.82,2019-02-27,1/60 EOM,191096837.0,0
U005,020074368,InnovaTech Group,2019-12-16,2020.0,198265594.0,2019-08-19,20190615,20190410,20200219.0,USD,RV,1.0,7996.27,2019-03-10,1/60 EOM,198265594.0,1
U001,020052668,Quantum Dynamics,NaN,2019.0,193173889.0,2019-12-08,20200420,20190812,20190430.0,CAD,RV,1.0,6729.74,2020-04-10,Graduated,193173889.0,1
U005,020056494,Advantage Solutions,2019-05-02,2019.0,198164847.0,2019-04-07,20190812,20191224,20190324.0,USD,RV,1.0,1998.15,2020-02-28,Annually,198164847.0,0
U005,020016567,Apex Enterprises,2019-10-24,2019.0,199102713.0,2019-05-31,20200112,20190318,20200506.0,CAD,RV,1.0,3298.5,2019-10-01,30 EOM,199102713.0,1
CA02,020006273,Fortune Solutions,2019-05-09,2019.0,194655223.0,2019-08-21,20200116,20200228,20200125.0,USD,RV,1.0,81449.17,2019-08-26,Semi-Annually,194655223.0,0
U002,020034892,BlueWave Enterprises,NaN,2019.0,197382764.0,2019-07-19,20190614,20190807,20191211.0,CAD,RV,1.0,6262.3,2019-02-23,CIA,197382764.0,0
U013,020051655,Skyline Innovations,2019-05-13,2020.0,199630808.0,2019-10-24,20190406,20190812,20191019.0,USD,RV,1.0,836179.03,2019-06-09,Licencing,199630808.0,1
U002,020010879,MetroTech Solutions,2020-01-06,2020.0,190122036.0,2019-12-24,20191021,20191222,20190305.0,USD,RV,1.0,9819.14,2020-01-23,1/60 Prox,190122036.0,0
CA02,020043280,Stellar Supplies LLC,2019-08-23,2020.0,192454836.0,2019-10-31,20191207,20190307,20190323.0,CAD,RV,1.0,311447.68,2019-11-01,Lease-to-Own,192454836.0,0
U005,020038402,Pinnacle Manufacturing,NaN,2019.0,196292361.0,2020-03-26,20191014,20191012,20190409.0,CAD,RV,1.0,299285.35,2019-02-11,1/15 EOM,196292361.0,0
U002,020024851,Vertex Solutions Inc.,2019-05-25,2019.0,195938087.0,2020-01-19,20190602,20191019,20190425.0,USD,RV,1.0,789683.49,2019-02-07,1/10 EOM,195938087.0,0
U002,020019845,Peak Technologies,2019-06-17,2019.0,192780909.0,2019-09-12,20190313,20191023,20190201.0,USD,RV,1.0,394278.13,2020-03-06,Subscription,192780909.0,1
U013,020094844,Innovatech Solutions,2019-05-06,2019.0,190457268.0,2019-05-26,20190210,20190520,20191116.0,CAD,RV,1.0,658233.59,2019-03-04,EOM,190457268.0,1
U005,020038341,Ultimate Solutions,NaN,2020.0,190871889.0,2019-04-16,20191102,20200304,20190601.0,USD,RV,1.0,4439.53,2020-04-17,N90,190871889.0,1
CA02,020069341,Horizon Holdings,2020-03-23,2019.0,196200381.0,2019-09-29,20191208,20190815,20190623.0,CAD,RV,1.0,5847.98,2019-12-27,60 EOM,196200381.0,1
U013,020038633,Summit Technologies,2019-07-03,2019.0,190291903.0,2019-02-10,20190517,20191106,20190529.0,USD,RV,1.0,74890.11,2019-12-20,Royalty,190291903.0,0
U007,020094552,Zenith Industries,2019-03-06,2019.0,198332884.0,2019-12-25,20200204,20190905,20191026.0,CAD,RV,1.0,112469.82,2019-05-08,Co-Pay,198332884.0,1
U013,020051904,Optimum Tech Partners,NaN,2020.0,197033206.0,2019-09-17,20191127,20190221,20190604.0,CAD,RV,1.0,7460.28,2019-07-15,PID,197033206.0,1
U013,020039027,Advantage Solutions,2019-03-05,2020.0,199672123.0,2019-02-13,20200307,20200421,20190531.0,CAD,RV,1.0,932510.22,2019-09-26,1/30 Prox,199672123.0,1
CA02,020061570,Prime Logistics,2019-04-24,2020.0,192856132.0,2019-12-29,20191211,20190208,20200210.0,CAD,RV,1.0,324164.3,2019-11-08,1/10 Prox,192856132.0,0
CA02,020083279,Prime Logistics,2019-11-01,2019.0,193040685.0,2019-11-07,20200120,20190226,20191224.0,CAD,RV,1.0,302483.94,2019-06-17,1/30 EOM,193040685.0,1
U001,020079483,Prime Logistics,NaN,2020.0,195650817.0,2019-10-03,20190507,20200218,20190807.0,CAD,RV,1.0,10304.28,2019-06-06,1/15 Prox,195650817.0,0
CA02,020060440,Fusion Enterprises,2019-06-18,2020.0,196159265.0,2020-03-20,20200511,20190729,20190213.0,CAD,RV,1.0,182835.19,2020-03-17,PIB,196159265.0,1
CA02,020049516,Stellar Supplies LLC,2019-02-23,2019.0,190792061.0,2019-01-20,20191109,20200504,20200102.0,USD,RV,1.0,908885.16,2019-04-28,Subscription,190792061.0,0
U007,020096106,Stellar Supplies LLC,2019-10-18,2020.0,195696687.0,2019-04-21,20200408,20191224,20200212.0,USD,RV,1.0,4162.67,2020-05-11,N30,195696687.0,1
U013,020009338,Stellar Supplies LLC,NaN,2020.0,196400053.0,2019-10-09,20191106,20190218,20200120.0,CAD,RV,1.0,12424.45,2020-01-24,PIB,196400053.0,1
CA02,020055542,Peak Technologies,2020-03-06,2020.0,190929611.0,2019-11-30,20190501,20190720,20191104.0,CAD,RV,1.0,60015.77,2019-04-19,Due Upon Receipt,190929611.0,0
U002,020037332,NextGen Solutions,2019-05-27,2020.0,193038230.0,2019-12-25,20190224,20191205,20190613.0,CAD,RV,1.0,811841.03,2019-11-23,Cash,193038230.0,0
U005,020014994,Fortune Solutions,2019-03-29,2020.0,191787679.0,2019-09-04,20200314,20191214,20190722.0,USD,RV,1.0,60660.72,2020-02-23,90 EOM,191787679.0,1
CA02,020004744,Fortune Solutions,NaN,2019.0,197784415.0,2019-11-06,20191230,20200209,20200508.0,USD,RV,1.0,328178.85,2019-06-04,Prescription,197784415.0,0
U002,020031376,Vertex Solutions Inc.,2020-01-18,2020.0,193241308.0,2019-11-25,20190726,20190501,20190926.0,USD,RV,1.0,144185.48,2019-08-04,Immediate,193241308.0,1
U005,020062568,Prime Innovations,2019-10-31,2019.0,190510649.0,2019-06-07,20191123,20190408,20190303.0,CAD,RV,1.0,95495.86,2019-07-12,Lease-to-Own,190510649.0,1
CA02,020015969,Quantum Dynamics,2019-02-28,2019.0,193533784.0,2019-02-09,20190222,20191202,20190313.0,CAD,RV,1.0,721586.69,2020-04-17,30 EOM,193533784.0,0
